personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel,eduLabel,eduTypeLabel
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,research university
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,research university
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,public educational institution of the United States
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1972-01-01T00:00:00Z,1975-01-01T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,public educational institution of the United States
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Knoxville High School,secondary school
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,Knoxville High School,secondary school
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,university
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,university
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,neighborhood
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,neighborhood
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,land-grant university
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,land-grant university
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,public university
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,public university
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,sun grant institution
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,sun grant institution
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,research university
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,research university
Kyle Testerman,1934-12-27T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,public educational institution of the United States
Kyle Testerman,1935-01-01T00:00:00Z,male,Republican Party,1984-01-01T00:00:00Z,1987-01-12T00:00:00Z,"Mayor of Knoxville, Tennessee",Knoxville,University of Tennessee,public educational institution of the United States
L. Harvey Smith,1948-12-19T00:00:00Z,male,Democratic Party,2004-05-26T00:00:00Z,2004-11-11T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City,Long Island University,university
L. Harvey Smith,1948-12-19T00:00:00Z,male,Democratic Party,2004-05-26T00:00:00Z,2004-11-11T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City,New Jersey City University,university
L. Harvey Smith,1948-12-19T00:00:00Z,male,Democratic Party,2004-05-26T00:00:00Z,2004-11-11T00:00:00Z,"Mayor of Jersey City, New Jersey",Jersey City,New Jersey City University,public educational institution of the United States
Laura Miller,1958-11-18T00:00:00Z,female,Democratic Party,2002-02-20T00:00:00Z,2007-06-25T00:00:00Z,"Mayor of Dallas, Texas",Dallas,University of Wisconsin–Madison,land-grant university
Laura Miller,1958-11-18T00:00:00Z,female,Democratic Party,2002-02-20T00:00:00Z,2007-06-25T00:00:00Z,"Mayor of Dallas, Texas",Dallas,University of Wisconsin–Madison,public educational institution of the United States
Laura Miller,1958-11-18T00:00:00Z,female,Democratic Party,2002-02-20T00:00:00Z,2007-06-25T00:00:00Z,"Mayor of Dallas, Texas",Dallas,University of Wisconsin–Madison,public research university
Lawrence Francis Kramer,1933-02-24T00:00:00Z,male,Republican Party,1967-01-01T00:00:00Z,1972-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson,Fairleigh Dickinson University,university
Lawrence Francis Kramer,1933-02-24T00:00:00Z,male,Republican Party,1967-01-01T00:00:00Z,1972-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson,Fairleigh Dickinson University,private not-for-profit educational institution
Lawrence Francis Kramer,1933-02-24T00:00:00Z,male,Republican Party,1967-01-01T00:00:00Z,1972-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson,John F. Kennedy High School,high school
Lawrence Francis Kramer,1933-02-24T00:00:00Z,male,Republican Party,1975-01-01T00:00:00Z,1982-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson,Fairleigh Dickinson University,university
Lawrence Francis Kramer,1933-02-24T00:00:00Z,male,Republican Party,1975-01-01T00:00:00Z,1982-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson,Fairleigh Dickinson University,private not-for-profit educational institution
Lawrence Francis Kramer,1933-02-24T00:00:00Z,male,Republican Party,1975-01-01T00:00:00Z,1982-01-01T00:00:00Z,"Mayor of Paterson, New Jersey",Paterson,John F. Kennedy High School,high school
Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston,"California State University, Fresno",university
Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston,"California State University, Fresno",public educational institution of the United States
Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston,San José State University,university
Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston,San José State University,public educational institution of the United States
Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston,"University of California, Berkeley",land-grant university
Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston,"University of California, Berkeley",United Nations Depository Library
Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston,"University of California, Berkeley",public educational institution of the United States
Lee Patrick Brown,1937-10-04T00:00:00Z,male,Democratic Party,1998-01-02T00:00:00Z,2004-01-02T00:00:00Z,Mayor of Houston,Houston,"University of California, Berkeley",public research university
Lenny Curry,1970-07-19T00:00:00Z,male,Republican Party,2015-07-01T00:00:00Z,2023-07-01T00:00:00Z,"Mayor of Jacksonville, Florida",Jacksonville,University of Florida,land-grant university
Lenny Curry,1970-07-19T00:00:00Z,male,Republican Party,2015-07-01T00:00:00Z,2023-07-01T00:00:00Z,"Mayor of Jacksonville, Florida",Jacksonville,University of Florida,public university
Lenny Curry,1970-07-19T00:00:00Z,male,Republican Party,2015-07-01T00:00:00Z,2023-07-01T00:00:00Z,"Mayor of Jacksonville, Florida",Jacksonville,University of Florida,public educational institution of the United States
Lenny Curry,1970-07-19T00:00:00Z,male,Republican Party,2015-07-01T00:00:00Z,2023-07-01T00:00:00Z,"Mayor of Jacksonville, Florida",Jacksonville,University of Florida,open-access publisher
Lenny Curry,1970-07-19T00:00:00Z,male,Republican Party,2015-07-01T00:00:00Z,2023-07-01T00:00:00Z,"Mayor of Jacksonville, Florida",Jacksonville,University of Florida,public research university
Leroy S. Bendheim,1906-02-12T00:00:00Z,male,Democratic Party,1955-01-01T00:00:00Z,1961-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria,George Washington University,private university
Leroy S. Bendheim,1906-02-12T00:00:00Z,male,Democratic Party,1955-01-01T00:00:00Z,1961-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria,George Washington University,research university
Leroy S. Bendheim,1906-02-12T00:00:00Z,male,Democratic Party,1955-01-01T00:00:00Z,1961-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria,George Washington University,private not-for-profit educational institution
Leroy S. Bendheim,1906-02-12T00:00:00Z,male,Democratic Party,1955-01-01T00:00:00Z,1961-01-01T00:00:00Z,"Mayor of Alexandria, Virginia",Alexandria,George Washington University,open-access publisher
Levar Stoney,1981-03-20T00:00:00Z,male,Democratic Party,2017-01-01T00:00:00Z,2025-01-01T00:00:00Z,"Mayor of Richmond, Virginia",Richmond,James Madison University,public university
Levar Stoney,1981-03-20T00:00:00Z,male,Democratic Party,2017-01-01T00:00:00Z,2025-01-01T00:00:00Z,"Mayor of Richmond, Virginia",Richmond,James Madison University,public educational institution of the United States
Levar Stoney,1981-03-20T00:00:00Z,male,Democratic Party,2017-01-01T00:00:00Z,2025-01-01T00:00:00Z,"Mayor of Richmond, Virginia",Richmond,Tabb High School,high school
Levi Day Boone,1808-12-06T00:00:00Z,male,Know Nothing Party,1855-01-01T00:00:00Z,1856-01-01T00:00:00Z,Mayor of Chicago,Chicago,Transylvania University,private university
Levi Day Boone,1808-12-06T00:00:00Z,male,Know Nothing Party,1855-01-01T00:00:00Z,1856-01-01T00:00:00Z,Mayor of Chicago,Chicago,Transylvania University,private not-for-profit educational institution
Lewis Wesley Cutrer,1904-11-05T00:00:00Z,male,Democratic Party,1958-01-01T00:00:00Z,1964-01-01T00:00:00Z,Mayor of Houston,Houston,University of Mississippi,public university
Lewis Wesley Cutrer,1904-11-05T00:00:00Z,male,Democratic Party,1958-01-01T00:00:00Z,1964-01-01T00:00:00Z,Mayor of Houston,Houston,University of Mississippi,research university
Lewis Wesley Cutrer,1904-11-05T00:00:00Z,male,Democratic Party,1958-01-01T00:00:00Z,1964-01-01T00:00:00Z,Mayor of Houston,Houston,University of Mississippi,public educational institution of the United States
Lily Lee Chen,1936-05-27T00:00:00Z,female,Democratic Party,1983-11-28T00:00:00Z,1984-09-10T00:00:00Z,"Mayor of Monterey Park, California",Monterey Park,University of Washington,public university
Linda Lingle,1953-06-04T00:00:00Z,female,Republican Party,1991-01-02T00:00:00Z,1999-01-02T00:00:00Z,Mayor of Maui County,Maui County,Birmingham High School,high school
Linda Lingle,1953-06-04T00:00:00Z,female,Republican Party,1991-01-02T00:00:00Z,1999-01-02T00:00:00Z,Mayor of Maui County,Maui County,"California State University, Northridge",public university
Linda Lingle,1953-06-04T00:00:00Z,female,Republican Party,1991-01-02T00:00:00Z,1999-01-02T00:00:00Z,Mayor of Maui County,Maui County,"California State University, Northridge",public educational institution of the United States
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,Catholic university
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,Catholic university
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,private university
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,private university
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,private not-for-profit educational institution
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,private not-for-profit educational institution
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,open-access publisher
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,open-access publisher
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,academic publisher
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2015-04-30T00:00:00Z,2016-04-30T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,academic publisher
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,Catholic university
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,Catholic university
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,private university
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,private university
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,private not-for-profit educational institution
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,private not-for-profit educational institution
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,open-access publisher
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,open-access publisher
Lindsey Horvath,1983-06-30T00:00:00Z,female,Republican Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,academic publisher
Lindsey Horvath,1983-06-30T00:00:00Z,female,Democratic Party,2020-05-18T00:00:00Z,2021-09-20T00:00:00Z,"Mayor of West Hollywood, California",West Hollywood,University of Notre Dame,academic publisher
Lisa Swain,1958-04-16T00:00:00Z,female,Democratic Party,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Fair Lawn, New Jersey",Fair Lawn,New York University,school
Lisa Swain,1958-04-16T00:00:00Z,female,Democratic Party,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Fair Lawn, New Jersey",Fair Lawn,New York University,workplace
Lisa Swain,1958-04-16T00:00:00Z,female,Democratic Party,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Fair Lawn, New Jersey",Fair Lawn,New York University,private university
Lisa Swain,1958-04-16T00:00:00Z,female,Democratic Party,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Fair Lawn, New Jersey",Fair Lawn,New York University,research university
Lisa Swain,1958-04-16T00:00:00Z,female,Democratic Party,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Fair Lawn, New Jersey",Fair Lawn,New York University,private not-for-profit educational institution
Lisa Swain,1958-04-16T00:00:00Z,female,Democratic Party,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Fair Lawn, New Jersey",Fair Lawn,University of Rochester,university
Lisa Swain,1958-04-16T00:00:00Z,female,Democratic Party,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,"Mayor of Fair Lawn, New Jersey",Fair Lawn,University of Rochester,private not-for-profit educational institution
London Breed,1974-08-11T00:00:00Z,female,Democratic Party,2017-12-12T00:00:00Z,2018-01-23T00:00:00Z,mayor of San Francisco,City and County of San Francisco,Galileo Academy of Science and Technology,high school
London Breed,1974-08-11T00:00:00Z,female,Democratic Party,2017-12-12T00:00:00Z,2018-01-23T00:00:00Z,mayor of San Francisco,City and County of San Francisco,Galileo Academy of Science and Technology,public school
London Breed,1974-08-11T00:00:00Z,female,Democratic Party,2017-12-12T00:00:00Z,2018-01-23T00:00:00Z,mayor of San Francisco,City and County of San Francisco,"University of California, Davis",university
London Breed,1974-08-11T00:00:00Z,female,Democratic Party,2017-12-12T00:00:00Z,2018-01-23T00:00:00Z,mayor of San Francisco,City and County of San Francisco,"University of California, Davis",census-designated place in the United States
London Breed,1974-08-11T00:00:00Z,female,Democratic Party,2017-12-12T00:00:00Z,2018-01-23T00:00:00Z,mayor of San Francisco,City and County of San Francisco,"University of California, Davis",land-grant university
London Breed,1974-08-11T00:00:00Z,female,Democratic Party,2017-12-12T00:00:00Z,2018-01-23T00:00:00Z,mayor of San Francisco,City and County of San Francisco,"University of California, Davis",public educational institution of the United States
