person,personLabel,birthDate,genderLabel,partyLabel,start,end,positionLabel,cityLabel,start_year,end_year,birth_year,age_at_start
http://www.wikidata.org/entity/Q938243,Marion Barry,1936-03-06 00:00:00+00:00,male,Democratic Party,1995-01-02 00:00:00+00:00,1999-01-02 00:00:00+00:00,Mayor of the District of Columbia,District of Columbia,1995,1999,1936,59
http://www.wikidata.org/entity/Q454133,Mark Begich,1962-03-30 00:00:00+00:00,male,Democratic Party,2003-07-01 00:00:00+00:00,2009-01-02 00:00:00+00:00,"Mayor of Anchorage, Alaska",Anchorage,2003,2009,1962,41
http://www.wikidata.org/entity/Q6767574,Mark Farrell,1974-03-15 00:00:00+00:00,male,Democratic Party,2018-01-23 00:00:00+00:00,2018-07-11 00:00:00+00:00,mayor of San Francisco,City and County of San Francisco,2018,2018,1974,44
http://www.wikidata.org/entity/Q30607647,Mark Holland,1969-05-06 00:00:00+00:00,male,Democratic Party,2013-04-25 00:00:00+00:00,2018-01-08 00:00:00+00:00,"Mayor of Kansas City, Kansas",Kansas City,2013,2018,1969,44
http://www.wikidata.org/entity/Q20858040,Mark Kleinschmidt,1970-03-25 00:00:00+00:00,male,Democratic Party,2009-12-07 00:00:00+00:00,2015-12-02 00:00:00+00:00,"Mayor of Chapel Hill, North Carolina",Chapel Hill,2009,2015,1970,39
http://www.wikidata.org/entity/Q1900245,Mark Mallory,1962-04-02 00:00:00+00:00,male,Democratic Party,2005-12-01 00:00:00+00:00,2013-12-01 00:00:00+00:00,"mayor of Cincinnati, Ohio",Cincinnati,2005,2013,1962,43
http://www.wikidata.org/entity/Q15998672,Mark Matthew Fagan,1869-09-29 00:00:00+00:00,male,Republican Party,1902-01-01 00:00:00+00:00,1907-12-31 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1902,1907,1869,33
http://www.wikidata.org/entity/Q15998672,Mark Matthew Fagan,1869-09-29 00:00:00+00:00,male,Republican Party,1913-06-17 00:00:00+00:00,1917-05-14 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1913,1917,1869,44
http://www.wikidata.org/entity/Q6769867,Mark Stodola,1949-05-18 00:00:00+00:00,male,Democratic Party,2007-01-01 00:00:00+00:00,2018-01-01 00:00:00+00:00,"Mayor of Little Rock, Arkansas",Little Rock,2007,2018,1949,58
http://www.wikidata.org/entity/Q6773656,Marshall J. Beverley,1911-08-26 00:00:00+00:00,male,Democratic Party,1952-01-01 00:00:00+00:00,1955-01-01 00:00:00+00:00,"Mayor of Alexandria, Virginia",Alexandria,1952,1955,1911,41
http://www.wikidata.org/entity/Q374191,Martin Chávez,1952-03-02 00:00:00+00:00,male,Democratic Party,1993-12-01 00:00:00+00:00,1997-11-30 00:00:00+00:00,"Mayor of Albuquerque, New Mexico",Albuquerque,1993,1997,1952,41
http://www.wikidata.org/entity/Q374191,Martin Chávez,1952-03-02 00:00:00+00:00,male,Democratic Party,2001-12-01 00:00:00+00:00,2009-11-30 00:00:00+00:00,"Mayor of Albuquerque, New Mexico",Albuquerque,2001,2009,1952,49
http://www.wikidata.org/entity/Q492211,Martin H. Kennelly,1887-08-11 00:00:00+00:00,male,Democratic Party,1947-04-15 00:00:00+00:00,1955-04-20 00:00:00+00:00,Mayor of Chicago,Chicago,1947,1955,1887,60
http://www.wikidata.org/entity/Q120260,Martin O'Malley,1963-01-18 00:00:00+00:00,male,Democratic Party,1999-12-07 00:00:00+00:00,2007-01-17 00:00:00+00:00,Mayor of Baltimore,Baltimore,1999,2007,1963,36
http://www.wikidata.org/entity/Q15126384,Marty Walsh,1967-04-10 00:00:00+00:00,male,Democratic Party,2014-01-06 00:00:00+00:00,2021-03-22 00:00:00+00:00,Mayor of Boston,Boston,2014,2021,1967,47
http://www.wikidata.org/entity/Q6780885,Mary Verner,1956-08-13 00:00:00+00:00,female,Democratic Party,2007-01-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,"Mayor of Spokane, Washington",Spokane,2007,2011,1956,51
http://www.wikidata.org/entity/Q6780877,Mary Veronica Mochary,1942-09-02 00:00:00+00:00,female,Republican Party,1980-01-01 00:00:00+00:00,1984-01-01 00:00:00+00:00,"Mayor of Montclair, New Jersey",Montclair,1980,1984,1942,38
http://www.wikidata.org/entity/Q6781128,Maryanne Kusaka,1935-09-11 00:00:00+00:00,female,Republican Party,1994-12-01 00:00:00+00:00,2002-12-02 00:00:00+00:00,Mayor of Kauai,Kauai County,1994,2002,1935,59
http://www.wikidata.org/entity/Q16193049,Matt Claman,1959-01-01 00:00:00+00:00,male,Democratic Party,2009-01-03 00:00:00+00:00,2009-07-02 00:00:00+00:00,"Mayor of Anchorage, Alaska",Anchorage,2009,2009,1959,50
http://www.wikidata.org/entity/Q6790535,Matthew Gamaliel Carter,1913-10-16 00:00:00+00:00,male,Republican Party,1968-01-01 00:00:00+00:00,1972-01-01 00:00:00+00:00,"Mayor of Montclair, New Jersey",Montclair,1968,1972,1913,55
http://www.wikidata.org/entity/Q18155058,Matthew Robinson Marks,1834-10-29 00:00:00+00:00,male,Democratic Party,1888-01-01 00:00:00+00:00,1891-01-01 00:00:00+00:00,"Mayor of Orlando, Florida",Orlando,1888,1891,1834,54
http://www.wikidata.org/entity/Q284635,Maurice J. Tobin,1901-05-22 00:00:00+00:00,male,Democratic Party,1938-01-01 00:00:00+00:00,1945-01-01 00:00:00+00:00,Mayor of Boston,Boston,1938,1945,1901,37
http://www.wikidata.org/entity/Q1911710,Maury Maverick,1895-10-23 00:00:00+00:00,male,Democratic Party,1939-01-01 00:00:00+00:00,1941-01-01 00:00:00+00:00,Mayor of San Antonio,San Antonio,1939,1941,1895,44
http://www.wikidata.org/entity/Q3302990,Maynard Jackson,1938-03-23 00:00:00+00:00,male,Democratic Party,1974-01-01 00:00:00+00:00,1982-01-01 00:00:00+00:00,"Mayor of Atlanta, Georgia",Atlanta,1974,1982,1938,36
http://www.wikidata.org/entity/Q16164719,Megan Barry,1963-09-22 00:00:00+00:00,female,Democratic Party,2015-09-25 00:00:00+00:00,2018-03-06 00:00:00+00:00,"Mayor of Nashville, Tennessee",Nashville,2015,2018,1963,52
http://www.wikidata.org/entity/Q435010,Mel Martínez,1946-10-23 00:00:00+00:00,male,Republican Party,1998-01-01 00:00:00+00:00,2001-01-01 00:00:00+00:00,"Mayor of Orange County, Florida",Orange County,1998,2001,1946,52
http://www.wikidata.org/entity/Q6818968,Meredith P. Snyder,1859-10-22 00:00:00+00:00,male,Democratic Party,1896-12-16 00:00:00+00:00,1898-12-15 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1896,1898,1859,37
http://www.wikidata.org/entity/Q6818968,Meredith P. Snyder,1859-10-22 00:00:00+00:00,male,Democratic Party,1900-12-12 00:00:00+00:00,1904-12-08 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1900,1904,1859,41
http://www.wikidata.org/entity/Q6818968,Meredith P. Snyder,1859-10-22 00:00:00+00:00,male,Democratic Party,1919-07-01 00:00:00+00:00,1921-07-01 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1919,1921,1859,60
http://www.wikidata.org/entity/Q491938,Michael Anthony Bilandic,1923-02-13 00:00:00+00:00,male,Democratic Party,1976-12-20 00:00:00+00:00,1979-04-16 00:00:00+00:00,Mayor of Chicago,Chicago,1976,1979,1923,53
http://www.wikidata.org/entity/Q6828322,Michael B. Coleman,1954-11-18 00:00:00+00:00,male,Democratic Party,2000-01-01 00:00:00+00:00,2016-01-01 00:00:00+00:00,"Mayor of Columbus, Ohio",Columbus,2000,2016,1954,46
http://www.wikidata.org/entity/Q607,Michael Bloomberg,1942-02-14 00:00:00+00:00,male,Republican Party,2002-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,Mayor of New York City,New York City,2002,2013,1942,60
http://www.wikidata.org/entity/Q607,Michael Bloomberg,1942-02-14 00:00:00+00:00,male,Democratic Party,2002-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,Mayor of New York City,New York City,2002,2013,1942,60
http://www.wikidata.org/entity/Q607,Michael Bloomberg,1942-02-14 00:00:00+00:00,male,independent politician,2002-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,Mayor of New York City,New York City,2002,2013,1942,60
http://www.wikidata.org/entity/Q6830931,Michael Hancock,1969-01-01 00:00:00+00:00,male,Democratic Party,2011-07-18 00:00:00+00:00,2023-07-17 00:00:00+00:00,"Mayor of Denver, Colorado",Denver,2011,2023,1969,42
http://www.wikidata.org/entity/Q14948825,Michael K. Winder,1976-01-27 00:00:00+00:00,male,Republican Party,2010-01-04 00:00:00+00:00,2014-01-06 00:00:00+00:00,"Mayor of West Valley City, Utah",West Valley City,2010,2014,1976,34
http://www.wikidata.org/entity/Q2607186,Michael McGinn,1959-12-17 00:00:00+00:00,male,Democratic Party,2010-01-01 00:00:00+00:00,2013-12-31 00:00:00+00:00,Mayor of Seattle,Seattle,2010,2013,1959,51
http://www.wikidata.org/entity/Q742100,Michael Nutter,1957-06-29 00:00:00+00:00,male,Democratic Party,2008-01-07 00:00:00+00:00,2016-01-04 00:00:00+00:00,"Mayor of Philadelphia, Pennsylvania",Philadelphia,2008,2016,1957,51
http://www.wikidata.org/entity/Q11989277,Michael R. White,1951-08-13 00:00:00+00:00,male,Democratic Party,1990-01-01 00:00:00+00:00,2001-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1990,2001,1951,39
http://www.wikidata.org/entity/Q107291369,Mike McElroy,1952-03-02 00:00:00+00:00,male,Republican Party,2011-01-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,"Mayor of Decatur, Illinois",Decatur,2011,2015,1952,59
http://www.wikidata.org/entity/Q19662567,Mike McGuire,1979-07-07 00:00:00+00:00,male,California Democratic Party,2006-01-01 00:00:00+00:00,2010-01-01 00:00:00+00:00,"Mayor of Healdsburg, California",Healdsburg,2006,2010,1979,27
http://www.wikidata.org/entity/Q16222376,Mike Pantelides,1983-09-05 00:00:00+00:00,male,Republican Party,2013-12-02 00:00:00+00:00,2017-12-04 00:00:00+00:00,Mayor of Annapolis,Annapolis,2013,2017,1983,30
http://www.wikidata.org/entity/Q6848512,Mike Rawlings,1955-08-25 00:00:00+00:00,male,Democratic Party,2011-06-27 00:00:00+00:00,2019-06-17 00:00:00+00:00,"Mayor of Dallas, Texas",Dallas,2011,2019,1955,56
http://www.wikidata.org/entity/Q1934655,Miles Ross,1827-04-30 00:00:00+00:00,male,Democratic Party,1867-01-01 00:00:00+00:00,1869-01-01 00:00:00+00:00,"Mayor of New Brunswick, New Jersey",New Brunswick,1867,1869,1827,40
http://www.wikidata.org/entity/Q6861338,Milton Milan,1962-11-10 00:00:00+00:00,male,Democratic Party,1997-01-01 00:00:00+00:00,2000-01-01 00:00:00+00:00,"Mayor of Camden, New Jersey",Camden,1997,2000,1962,35
http://www.wikidata.org/entity/Q17102180,Miro Weinberger,1970-02-25 00:00:00+00:00,male,Democratic Party,2012-04-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,"Mayor of Burlington, Vermont",Burlington,2012,2024,1970,42
http://www.wikidata.org/entity/Q28037398,Molly Joseph Ward,1961-03-15 00:00:00+00:00,female,Democratic Party,2008-07-01 00:00:00+00:00,2013-10-04 00:00:00+00:00,"Mayor of Hampton, Virginia",Hampton,2008,2013,1961,47
http://www.wikidata.org/entity/Q1946678,Moon Landrieu,1930-07-23 00:00:00+00:00,male,Democratic Party,1970-05-04 00:00:00+00:00,1978-05-01 00:00:00+00:00,Mayor of New Orleans,New Orleans,1970,1978,1930,40
http://www.wikidata.org/entity/Q16983352,Nan Whaley,1976-01-23 00:00:00+00:00,female,Democratic Party,2014-01-04 00:00:00+00:00,2022-01-04 00:00:00+00:00,"Mayor of Dayton, Ohio",Dayton,2014,2022,1976,38
http://www.wikidata.org/entity/Q16983352,Nan Whaley,1976-01-23 00:00:00+00:00,female,Democratic Party,2014-01-04 00:00:00+00:00,2022-01-04 00:00:00+00:00,"Mayor of Dayton, Ohio",City of Dayton,2014,2022,1976,38
http://www.wikidata.org/entity/Q291690,Nancy Hollister,1949-05-22 00:00:00+00:00,female,Republican Party,1984-01-01 00:00:00+00:00,1991-03-22 00:00:00+00:00,"Mayor of Marietta, Ohio",Marietta,1984,1991,1949,35
http://www.wikidata.org/entity/Q6962841,Nancy McFarlane,1955-07-20 00:00:00+00:00,female,independent politician,2011-12-05 00:00:00+00:00,2019-12-02 00:00:00+00:00,"Mayor of Raleigh, North Carolina",Raleigh,2011,2019,1955,56
http://www.wikidata.org/entity/Q6969279,Nathan P. Payne,1837-08-13 00:00:00+00:00,male,Democratic Party,1876-01-01 00:00:00+00:00,1876-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1876,1876,1837,39
http://www.wikidata.org/entity/Q6969480,Nathaniel B. Shurtleff,1810-06-22 00:00:00+00:00,male,Democratic Party,1868-01-06 00:00:00+00:00,1871-01-02 00:00:00+00:00,Mayor of Boston,Boston,1868,1871,1810,58
http://www.wikidata.org/entity/Q16007758,Neal Blaisdell,1902-11-06 00:00:00+00:00,male,Republican Party,1955-01-01 00:00:00+00:00,1969-01-01 00:00:00+00:00,Mayor of Honolulu,Honolulu County,1955,1969,1902,53
http://www.wikidata.org/entity/Q373606,Neil Goldschmidt,1940-06-16 00:00:00+00:00,male,Democratic Party,1973-01-02 00:00:00+00:00,1979-08-15 00:00:00+00:00,"Mayor of Portland, Oregon",Portland,1973,1979,1940,33
http://www.wikidata.org/entity/Q373606,Neil Goldschmidt,1940-06-16 00:00:00+00:00,male,Democratic Party,1973-01-03 00:00:00+00:00,1979-01-03 00:00:00+00:00,"Mayor of Portland, Oregon",Portland,1973,1979,1940,33
http://www.wikidata.org/entity/Q6990560,Nelson Hayward,1810-01-01 00:00:00+00:00,male,Democratic Party,1843-01-01 00:00:00+00:00,1843-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1843,1843,1810,33
http://www.wikidata.org/entity/Q6990783,Nelson Wolff,1940-01-01 00:00:00+00:00,male,Democratic Party,1991-01-01 00:00:00+00:00,1995-01-01 00:00:00+00:00,Mayor of San Antonio,San Antonio,1991,1995,1940,51
http://www.wikidata.org/entity/Q926206,Newton Diehl Baker Jr.,1871-12-03 00:00:00+00:00,male,Democratic Party,1912-01-01 00:00:00+00:00,1915-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1912,1915,1871,41
http://www.wikidata.org/entity/Q16065578,Nicholas Dockstader,1802-01-04 00:00:00+00:00,male,Whig Party,1840-01-01 00:00:00+00:00,1840-12-31 00:00:00+00:00,mayor of Cleveland,Cleveland,1840,1840,1802,38
http://www.wikidata.org/entity/Q7028026,Nick Tennyson,1950-09-29 00:00:00+00:00,male,Republican Party,1997-01-01 00:00:00+00:00,2001-01-01 00:00:00+00:00,"Mayor of Durham, North Carolina",Durham,1997,2001,1950,47
http://www.wikidata.org/entity/Q706661,Norm Coleman,1949-08-17 00:00:00+00:00,male,Republican Party,1993-01-01 00:00:00+00:00,1998-01-01 00:00:00+00:00,"Mayor of Saint Paul, Minnesota",Saint Paul,1993,1998,1949,44
http://www.wikidata.org/entity/Q3343727,Norma Torres,1965-04-04 00:00:00+00:00,female,Democratic Party,2006-01-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,"Mayor of Pomona, California",Pomona,2006,2008,1965,41
http://www.wikidata.org/entity/Q3343727,Norma Torres,1965-04-04 00:00:00+00:00,female,California Democratic Party,2006-01-01 00:00:00+00:00,2008-01-01 00:00:00+00:00,"Mayor of Pomona, California",Pomona,2006,2008,1965,41
http://www.wikidata.org/entity/Q553502,Norman Mineta,1931-11-12 00:00:00+00:00,male,Democratic Party,1971-01-09 00:00:00+00:00,1975-01-09 00:00:00+00:00,Mayor of San Jose,San Jose,1971,1975,1931,40
http://www.wikidata.org/entity/Q1752310,Norris C. Poulson,1895-07-23 00:00:00+00:00,male,Republican Party,1953-07-01 00:00:00+00:00,1961-07-01 00:00:00+00:00,Mayor of the City of Los Angeles,Los Angeles,1953,1961,1895,58
http://www.wikidata.org/entity/Q1664205,Orestes Cleveland,1829-03-02 00:00:00+00:00,male,Democratic Party,1864-05-02 00:00:00+00:00,1867-05-05 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1864,1867,1829,35
http://www.wikidata.org/entity/Q1664205,Orestes Cleveland,1829-03-02 00:00:00+00:00,male,Democratic Party,1886-05-03 00:00:00+00:00,1892-05-01 00:00:00+00:00,"Mayor of Jersey City, New Jersey",Jersey City,1886,1892,1829,57
http://www.wikidata.org/entity/Q20963361,Orlando C. Merriman,1827-07-27 00:00:00+00:00,male,Democratic Party,1875-04-13 00:00:00+00:00,1876-04-11 00:00:00+00:00,Mayor of Minneapolis,Minneapolis,1875,1876,1827,48
http://www.wikidata.org/entity/Q515259,Oscar Goodman,1939-07-26 00:00:00+00:00,male,Democratic Party,1999-06-08 00:00:00+00:00,2011-07-06 00:00:00+00:00,Mayor of Las Vegas,Las Vegas,1999,2011,1939,60
http://www.wikidata.org/entity/Q16864136,Oscar Leeser,1958-05-07 00:00:00+00:00,male,Democratic Party,2021-01-05 00:00:00+00:00,2025-01-06 00:00:00+00:00,"Mayor of El Paso, Texas",El Paso,2021,2025,1958,63
http://www.wikidata.org/entity/Q7106238,Oscar S. Gill,1880-04-03 00:00:00+00:00,male,Republican Party,1932-01-01 00:00:00+00:00,1933-01-01 00:00:00+00:00,"Mayor of Anchorage, Alaska",Anchorage,1932,1933,1880,52
http://www.wikidata.org/entity/Q7106238,Oscar S. Gill,1880-04-03 00:00:00+00:00,male,Republican Party,1934-01-01 00:00:00+00:00,1936-01-01 00:00:00+00:00,"Mayor of Anchorage, Alaska",Anchorage,1934,1936,1880,54
http://www.wikidata.org/entity/Q223766,P. T. Barnum,1810-07-05 00:00:00+00:00,male,Republican Party,1875-01-01 00:00:00+00:00,1876-01-01 00:00:00+00:00,"Mayor of Bridgeport, Connecticut",Bridgeport,1875,1876,1810,65
http://www.wikidata.org/entity/Q223766,P. T. Barnum,1810-07-05 00:00:00+00:00,male,Democratic Party,1875-01-01 00:00:00+00:00,1876-01-01 00:00:00+00:00,"Mayor of Bridgeport, Connecticut",Bridgeport,1875,1876,1810,65
http://www.wikidata.org/entity/Q21176614,P.R. Olgiati,1901-08-24 00:00:00+00:00,male,Democratic Party,1951-01-01 00:00:00+00:00,1963-01-01 00:00:00+00:00,Mayor of Chattanooga,Chattanooga,1951,1963,1901,50
http://www.wikidata.org/entity/Q7128225,Palmer DePaulis,1945-01-01 00:00:00+00:00,male,Democratic Party,1985-01-01 00:00:00+00:00,1992-01-01 00:00:00+00:00,"Mayor of Salt Lake City, Utah",Salt Lake City,1985,1992,1945,40
http://www.wikidata.org/entity/Q46524631,Pam Hemminger,1960-03-20 00:00:00+00:00,female,Democratic Party,2015-12-02 00:00:00+00:00,2023-12-18 00:00:00+00:00,"Mayor of Chapel Hill, North Carolina",Chapel Hill,2015,2023,1960,55
http://www.wikidata.org/entity/Q3892863,Pam Iorio,1959-04-27 00:00:00+00:00,female,Democratic Party,2003-04-01 00:00:00+00:00,2011-03-31 00:00:00+00:00,"Mayor of Tampa, Florida",Tampa,2003,2011,1959,44
http://www.wikidata.org/entity/Q16729725,Pat Hays,1947-01-08 00:00:00+00:00,male,Democratic Party,1989-01-01 00:00:00+00:00,2013-01-01 00:00:00+00:00,"Mayor of North Little Rock, Arkansas",North Little Rock,1989,2013,1947,42
http://www.wikidata.org/entity/Q39311,Pat McCrory,1956-10-17 00:00:00+00:00,male,Republican Party,1995-12-07 00:00:00+00:00,2009-12-07 00:00:00+00:00,"Mayor of Charlotte, North Carolina",Charlotte,1995,2009,1956,39
http://www.wikidata.org/entity/Q7144053,Pat Sullivan,1962-07-20 00:00:00+00:00,male,Democratic Party,1997-08-31 00:00:00+00:00,2005-01-10 00:00:00+00:00,"Mayor of Covington, Washington",Covington,1997,2005,1962,35
http://www.wikidata.org/entity/Q16727813,Patrick Cannon,1966-11-27 00:00:00+00:00,male,Democratic Party,2013-12-02 00:00:00+00:00,2014-03-26 00:00:00+00:00,"Mayor of Charlotte, North Carolina",Charlotte,2013,2014,1966,47
http://www.wikidata.org/entity/Q14325755,Patsy Kinsey,1941-01-01 00:00:00+00:00,female,Democratic Party,2013-07-01 00:00:00+00:00,2013-12-02 00:00:00+00:00,"Mayor of Charlotte, North Carolina",Charlotte,2013,2013,1941,72
http://www.wikidata.org/entity/Q7148284,Patsy Ticer,1935-01-06 00:00:00+00:00,female,Democratic Party,1991-01-01 00:00:00+00:00,1996-01-01 00:00:00+00:00,"Mayor of Alexandria, Virginia",Alexandria,1991,1996,1935,56
http://www.wikidata.org/entity/Q12054206,Paul Capdevielle,1842-01-15 00:00:00+00:00,male,Democratic Party,1900-05-07 00:00:00+00:00,1904-12-05 00:00:00+00:00,Mayor of New Orleans,New Orleans,1900,1904,1842,58
http://www.wikidata.org/entity/Q7150089,Paul D. Fraim,1949-10-26 00:00:00+00:00,male,Democratic Party,1994-07-10 00:00:00+00:00,2016-07-01 00:00:00+00:00,"Mayor of Norfolk, Virginia",Norfolk,1994,2016,1949,45
http://www.wikidata.org/entity/Q7151611,Paul Johnson,1959-07-06 00:00:00+00:00,male,Democratic Party,1990-02-16 00:00:00+00:00,1994-03-16 00:00:00+00:00,Mayor of Phoenix,Phoenix,1990,1994,1959,31
http://www.wikidata.org/entity/Q7151773,Paul Kiernan,1906-11-06 00:00:00+00:00,male,Democratic Party,1944-01-01 00:00:00+00:00,1948-01-01 00:00:00+00:00,"Mayor of Long Branch, New Jersey",Long Branch,1944,1948,1906,38
http://www.wikidata.org/entity/Q7151773,Paul Kiernan,1906-11-06 00:00:00+00:00,male,Democratic Party,1958-01-01 00:00:00+00:00,1961-01-01 00:00:00+00:00,"Mayor of Long Branch, New Jersey",Long Branch,1958,1961,1906,52
http://www.wikidata.org/entity/Q7152012,Paul Leonard,1943-07-03 00:00:00+00:00,male,Democratic Party,1982-01-01 00:00:00+00:00,1986-01-01 00:00:00+00:00,"Mayor of Dayton, Ohio",Dayton,1982,1986,1943,39
http://www.wikidata.org/entity/Q7152012,Paul Leonard,1943-07-03 00:00:00+00:00,male,Democratic Party,1982-01-01 00:00:00+00:00,1986-01-01 00:00:00+00:00,"Mayor of Dayton, Ohio",City of Dayton,1982,1986,1943,39
http://www.wikidata.org/entity/Q7153455,Paul Schell,1937-10-08 00:00:00+00:00,male,Democratic Party,1998-01-01 00:00:00+00:00,2002-01-01 00:00:00+00:00,Mayor of Seattle,Seattle,1998,2002,1937,61
http://www.wikidata.org/entity/Q16107138,Paul Soglin,1945-04-22 00:00:00+00:00,male,Democratic Party,1973-01-01 00:00:00+00:00,1979-01-01 00:00:00+00:00,"Mayor of Madison, Wisconsin",Madison,1973,1979,1945,28
http://www.wikidata.org/entity/Q16107138,Paul Soglin,1945-04-22 00:00:00+00:00,male,Democratic Party,1989-01-01 00:00:00+00:00,1997-01-01 00:00:00+00:00,"Mayor of Madison, Wisconsin",Madison,1989,1997,1945,44
